pt_l,pt_lbar,pt_l_lead,pt_l_trail,pt_ll,eta_l,eta_lbar,eta_l_lead,eta_l_trail,h_pt_l,h_pt_lbar,h_pt_l_lead,h_pt_l_trail,h_pt_ll,h_eta_l,h_eta_lbar,h_eta_l_lead,h_eta_l_trail,
3.62231,0.0781064,3.62231,0.0781064,3.54436,1.62676,-3.27293,1.62676,-3.27293,78.8799,25.8477,78.8799,25.8477,53.3562,2.3386,-2.36739,2.3386,-2.36739,
0.0248751,0.0077533,0.0248751,0.0077533,0.0304721,0.107452,-0.312225,0.107452,-0.312225,221.587,66.4393,221.587,66.4393,156.35,-2.07983,1.25504,-2.07983,1.25504,
8.16688,0.0378334,8.16688,0.0378334,8.14248,-1.24927,2.43671,-1.24927,2.43671,127.593,254.583,254.583,127.593,131.343,-0.699591,-1.55347,-1.55347,-0.699591,
0.05094,0.27288,0.27288,0.05094,0.323767,1.40443,1.41843,1.41843,1.40443,129.545,74.5205,129.545,74.5205,67.904,1.48597,-2.21475,1.48597,-2.21475,
12.8126,5.38501,12.8126,5.38501,18.1878,0.888009,0.732399,0.888009,0.732399,394.969,102.865,394.969,102.865,293.901,0.522605,-0.872147,0.522605,-0.872147,
0.13588,1.12211,1.12211,0.13588,1.25799,1.90932,1.90774,1.90774,1.90932,60.3628,34.1171,60.3628,34.1171,92.3235,-2.40748,2.37987,-2.40748,2.37987,
4.95983,0.266475,4.95983,0.266475,5.15545,0.970774,4.03152,0.970774,4.03152,159.871,213.723,213.723,159.871,97.8014,-0.781545,1.93739,1.93739,-0.781545,
0.152726,5.46849,5.46849,0.152726,5.31865,-0.18145,-1.99464,-1.99464,-0.18145,38.4505,114.991,114.991,38.4505,148.688,-1.67424,-1.12209,-1.12209,-1.67424,
18.006,68.2529,68.2529,18.006,54.3292,-1.23316,-2.10855,-2.10855,-1.23316,32.0345,86.332,86.332,32.0345,112.091,2.13772,-1.91809,-1.91809,2.13772,
64.021,0.654866,64.021,0.654866,64.5866,-1.06919,-5.35851,-1.06919,-5.35851,78.4007,281.175,281.175,78.4007,225.436,0.741311,-1.57243,-1.57243,0.741311,
0.183321,0.197998,0.197998,0.183321,0.380425,-3.44813,-3.46073,-3.46073,-3.44813,408.456,176.804,408.456,176.804,243.151,1.81388,0.711372,1.81388,0.711372,
105.382,61.6613,105.382,61.6613,166.787,0.493528,0.0465292,0.493528,0.0465292,76.2695,62.8622,76.2695,62.8622,16.0629,-2.31351,0.0240773,-2.31351,0.0240773,
17.3993,166.181,166.181,17.3993,170.228,-1.82192,-1.75054,-1.75054,-1.82192,95.2244,170.689,170.689,95.2244,76.2044,1.5241,-1.7209,-1.7209,1.5241,
0.0496111,0.0616613,0.0616613,0.0496111,0.111163,5.96028,6.08902,6.08902,5.96028,43.8616,100.458,100.458,43.8616,104.076,0.353894,-1.71146,-1.71146,0.353894,
0.0307216,0.514481,0.514481,0.0307216,0.502425,-2.82716,-1.3571,-1.3571,-2.82716,199.161,242.617,242.617,199.161,49.4705,-1.11954,1.22648,1.22648,-1.11954,
41.848,22.7407,41.848,22.7407,54.052,-1.56688,-0.429091,-1.56688,-0.429091,48.7946,174.74,174.74,48.7946,135.919,-1.81726,0.0648342,0.0648342,-1.81726,
0.516429,0.0770965,0.516429,0.0770965,0.5934,-0.819954,-0.991161,-0.819954,-0.991161,115.099,160.25,160.25,115.099,66.5732,1.12652,-1.65352,-1.65352,1.12652,
0.0406855,4.86542,4.86542,0.0406855,4.90609,0.526619,0.54227,0.54227,0.526619,199.017,213.394,213.394,199.017,33.2729,-1.28311,0.974582,0.974582,-1.28311,
0.853463,0.486056,0.853463,0.486056,1.33952,-2.16112,-2.18685,-2.16112,-2.18685,37.0472,100.908,100.908,37.0472,80.3481,2.02123,-2.36986,-2.36986,2.02123,
5.88303,6.6834,6.6834,5.88303,12.5272,1.63602,1.29815,1.29815,1.63602,125.973,130.258,130.258,125.973,47.5901,1.70949,-1.16601,-1.16601,1.70949,
2.85808,0.101741,2.85808,0.101741,2.94817,-1.71525,-0.630989,-1.71525,-0.630989,20.4892,115.162,115.162,20.4892,97.1904,0.308665,2.02883,2.02883,0.308665,
0.461668,0.573138,0.573138,0.461668,1.03479,-1.81617,-1.71795,-1.71795,-1.81617,34.8657,23.3526,34.8657,23.3526,58.1001,-2.36547,1.77035,-2.36547,1.77035,
0.0254937,0.10054,0.10054,0.0254937,0.126032,-3.01034,-3.02465,-3.02465,-3.01034,32.3208,46.6431,46.6431,32.3208,28.4813,2.35445,-0.435202,-0.435202,2.35445,
0.77436,0.229945,0.77436,0.229945,0.999659,2.79115,3.33379,2.79115,3.33379,27.1822,60.6632,60.6632,27.1822,56.9543,0.690683,-1.34322,-1.34322,0.690683,
0.331688,0.288445,0.331688,0.288445,0.620133,-5.00053,-5.00171,-5.00053,-5.00171,59.7162,189.056,189.056,59.7162,129.372,-0.80441,1.50147,1.50147,-0.80441,
0.0155539,0.175214,0.175214,0.0155539,0.19076,4.28442,4.34546,4.34546,4.28442,207.546,52.3989,207.546,52.3989,158.667,1.09114,-0.434598,1.09114,-0.434598,
28.1162,0.0460593,28.1162,0.0460593,28.1211,0.907339,-7.70779,0.907339,-7.70779,199.365,140.972,199.365,140.972,214.391,1.00144,-1.08188,1.00144,-1.08188,
9.79343,1.29716,9.79343,1.29716,11.0088,2.00986,1.59819,2.00986,1.59819,179.223,540.03,540.03,179.223,384.754,-0.0142184,0.74935,0.74935,-0.0142184,
0.0958626,0.087799,0.0958626,0.087799,0.16931,1.67588,2.32001,1.67588,2.32001,258.765,140.704,258.765,140.704,122.542,-1.3089,1.61996,-1.3089,1.61996,
0.563003,0.856722,0.856722,0.563003,1.41861,1.71264,1.71958,1.71958,1.71264,126.944,258.784,258.784,126.944,133.362,-1.91829,0.999893,0.999893,-1.91829,
0.522267,2.33452,2.33452,0.522267,2.54479,2.51715,-1.25725,-1.25725,2.51715,83.685,190.295,190.295,83.685,136.335,1.74632,-0.100757,-0.100757,1.74632,
90.4719,0.0861193,90.4719,0.0861193,90.5519,2.29874,-4.40214,2.29874,-4.40214,193.279,85.9844,193.279,85.9844,107.658,-0.243478,1.70216,-0.243478,1.70216,
10.4405,0.219992,10.4405,0.219992,10.5153,-1.04597,0.19604,-1.04597,0.19604,105.087,149.046,149.046,105.087,45.7237,-1.30419,1.4583,1.4583,-1.30419,
3.9154,0.529422,3.9154,0.529422,4.37503,-1.91048,2.54224,-1.91048,2.54224,137.251,52.9151,137.251,52.9151,84.5243,2.31491,-1.50741,2.31491,-1.50741,
0.20194,0.0309285,0.20194,0.0309285,0.232866,0.330458,0.35649,0.330458,0.35649,119.157,82.9065,119.157,82.9065,57.2358,1.56723,-0.357709,1.56723,-0.357709,
11.3536,26.0514,26.0514,11.3536,37.3921,0.262248,0.246916,0.246916,0.262248,49.7152,123.264,123.264,49.7152,108.652,0.707638,0.296748,0.296748,0.707638,
9.59987,27.4808,27.4808,9.59987,37.0797,2.31076,2.15831,2.15831,2.31076,81.5294,34.6341,81.5294,34.6341,86.6362,-1.7205,0.965262,-1.7205,0.965262,
0.0786302,0.588596,0.588596,0.0786302,0.663192,-3.27568,1.57677,1.57677,-3.27568,128.64,163.945,163.945,128.64,68.7642,1.63988,-1.31661,-1.31661,1.63988,
10.6122,0.105321,10.6122,0.105321,10.5491,2.40407,0.262926,2.40407,0.262926,71.793,395.781,395.781,71.793,327.024,1.33561,0.444976,0.444976,1.33561,
0.272827,0.271669,0.272827,0.271669,0.544494,-3.78502,-3.78691,-3.78502,-3.78691,101.5,112.998,112.998,101.5,12.9931,-2.07142,1.77678,1.77678,-2.07142,
0.0673417,0.0131886,0.0673417,0.0131886,0.0729974,4.82089,5.37231,4.82089,5.37231,246.697,57.7971,246.697,57.7971,198.393,-0.563933,-0.405658,-0.563933,-0.405658,
0.69507,1.72514,1.72514,0.69507,2.41963,-2.10707,-2.43776,-2.43776,-2.10707,143.772,71.7545,143.772,71.7545,183.682,-2.25644,0.0200636,-2.25644,0.0200636,
0.012313,0.012424,0.012424,0.012313,0.0151097,0.964947,2.18913,2.18913,0.964947,198.672,45.7784,198.672,45.7784,180.023,0.255932,0.163233,0.255932,0.163233,
0.0739536,0.0697973,0.0739536,0.0697973,0.143348,0.949957,0.951444,0.949957,0.951444,49.8003,47.8019,49.8003,47.8019,67.3422,-0.213785,2.23083,-0.213785,2.23083,
0.0109555,1.46504,1.46504,0.0109555,1.47335,3.17619,1.42707,1.42707,3.17619,96.8538,122.261,122.261,96.8538,61.1559,-2.09111,2.23424,2.23424,-2.09111,
0.460897,0.544464,0.544464,0.460897,1.00536,0.18681,0.188887,0.188887,0.18681,228.112,396.468,396.468,228.112,181.55,-0.792115,0.0622213,0.0622213,-0.792115,
8.43277,0.198198,8.43277,0.198198,8.58934,0.314699,-4.48656,0.314699,-4.48656,117.689,284.025,284.025,117.689,171.947,0.481147,1.91874,1.91874,0.481147,
0.0244001,0.00531885,0.0244001,0.00531885,0.0297149,4.20786,4.13415,4.20786,4.13415,163.16,23.2749,163.16,23.2749,143.558,-0.978529,0.938365,-0.978529,0.938365,
0.157164,0.0441566,0.157164,0.0441566,0.148318,2.98286,6.00568,2.98286,6.00568,144.869,158.697,158.697,144.869,24.7522,0.465681,-1.03044,-1.03044,0.465681,
0.567403,0.00915168,0.567403,0.00915168,0.576542,2.3699,2.21314,2.3699,2.21314,121.846,77.7986,121.846,77.7986,55.7826,2.14713,-0.626969,2.14713,-0.626969,
1.67383,155.185,155.185,1.67383,156.23,-0.741396,-0.758479,-0.758479,-0.741396,235.625,289.245,289.245,235.625,53.6324,1.22725,-0.00242336,-0.00242336,1.22725,
0.0510532,69.4497,69.4497,0.0510532,69.5,1.65361,1.54286,1.54286,1.65361,84.0828,133.1,133.1,84.0828,55.365,1.85742,-0.882663,-0.882663,1.85742,
0.0351102,0.133336,0.133336,0.0351102,0.168445,2.76806,2.78074,2.78074,2.76806,235.351,162.879,235.351,162.879,88.03,-1.35106,1.48157,-1.35106,1.48157,
0.123866,0.232156,0.232156,0.123866,0.356022,-1.71661,-1.73133,-1.73133,-1.71661,185.866,124.183,185.866,124.183,72.0272,2.13204,-1.50073,2.13204,-1.50073,
3.33812,0.0743345,3.33812,0.0743345,3.41246,0.388596,0.36373,0.388596,0.36373,185.043,277.346,277.346,185.043,93.0665,0.346448,-0.847789,-0.847789,0.346448,
1.36985,29.6494,29.6494,1.36985,28.3491,1.19666,-0.710177,-0.710177,1.19666,79.5502,214.512,214.512,79.5502,157.415,-0.737864,0.998255,0.998255,-0.737864,
0.0186225,0.0787883,0.0787883,0.0186225,0.0966979,3.13643,3.54107,3.54107,3.13643,130.1,20.8217,130.1,20.8217,124.297,1.79388,-0.587545,1.79388,-0.587545,
0.00114425,0.115888,0.115888,0.00114425,0.116236,-4.30251,-4.85435,-4.85435,-4.30251,40.8988,82.4941,82.4941,40.8988,49.6987,1.75524,-0.590231,-0.590231,1.75524,
11.1003,0.00418414,11.1003,0.00418414,11.1001,0.959337,-5.14003,0.959337,-5.14003,181.418,139.279,181.418,139.279,73.6527,-0.709425,1.41957,-0.709425,1.41957,
0.063894,0.0603873,0.063894,0.0603873,0.118685,2.06584,1.38908,2.06584,1.38908,39.7236,71.6937,71.6937,39.7236,40.772,0.321648,-1.54505,-1.54505,0.321648,
0.566729,26.516,26.516,0.566729,26.1004,-5.70168,0.0190409,0.0190409,-5.70168,742.172,342.811,742.172,342.811,400.084,-0.101833,-0.111824,-0.101833,-0.111824,
273.517,446.536,446.536,273.517,219.628,0.0885796,-1.40469,-1.40469,0.0885796,464.508,399.11,464.508,399.11,136.987,-0.50833,-1.51843,-0.50833,-1.51843,
0.274391,0.0190104,0.274391,0.0190104,0.293396,-1.24249,-1.24492,-1.24249,-1.24492,198.766,89.0864,198.766,89.0864,114.946,-0.34325,2.47344,-0.34325,2.47344,
1.49574,0.0537072,1.49574,0.0537072,1.48032,2.24971,-5.69674,2.24971,-5.69674,187.957,238.285,238.285,187.957,53.8554,1.7081,2.00158,2.00158,1.7081,
0.759549,1.64155,1.64155,0.759549,1.05161,-1.36827,2.40507,2.40507,-1.36827,96.6072,58.2275,96.6072,58.2275,40.1866,-1.00816,1.99054,-1.00816,1.99054,
85.7422,135.38,135.38,85.7422,207.411,1.52652,1.47533,1.47533,1.52652,34.3298,127.96,127.96,34.3298,114.025,-1.2513,1.5306,1.5306,-1.2513,
40.1139,0.72128,40.1139,0.72128,40.8286,-1.7141,1.10772,-1.7141,1.10772,52.5014,167.109,167.109,52.5014,117.429,-2.34202,0.392225,0.392225,-2.34202,
0.0315614,0.0694224,0.0694224,0.0315614,0.100983,7.30378,7.35753,7.35753,7.30378,361.104,71.6134,361.104,71.6134,410.059,-1.76827,0.249099,-1.76827,0.249099,
0.149298,0.454507,0.454507,0.149298,0.603507,2.1262,2.04667,2.04667,2.1262,488.401,34.2253,488.401,34.2253,467.528,-0.909108,0.354944,-0.909108,0.354944,
3.52894,35.7466,35.7466,3.52894,34.121,-0.820415,2.34826,2.34826,-0.820415,46.0433,35.5452,46.0433,35.5452,29.8841,-1.64333,2.36642,-1.64333,2.36642,
1.5305,1.22731,1.5305,1.22731,2.07572,1.38152,0.125947,1.38152,0.125947,33.9913,78.1128,78.1128,33.9913,73.1644,-1.02925,1.79479,1.79479,-1.02925,
0.0119307,0.0448761,0.0448761,0.0119307,0.056779,1.23483,1.20266,1.20266,1.23483,68.3875,121.145,121.145,68.3875,74.966,-1.46072,0.156579,0.156579,-1.46072,
0.00564925,8.48196,8.48196,0.00564925,8.48551,-3.91674,-1.97082,-1.97082,-3.91674,75.0766,24.4642,75.0766,24.4642,70.176,-2.34035,0.943594,-2.34035,0.943594,
0.418697,0.32555,0.418697,0.32555,0.744103,0.866746,0.7904,0.866746,0.7904,104.527,65.5068,104.527,65.5068,40.9165,1.4374,-1.59878,1.4374,-1.59878,
8.60324,0.419326,8.60324,0.419326,9.02022,-0.682577,1.12591,-0.682577,1.12591,253.6,339.083,339.083,253.6,195.118,-1.41165,0.270339,0.270339,-1.41165,
0.940095,4.26823,4.26823,0.940095,5.20832,-0.299756,-0.300753,-0.300753,-0.299756,290.382,64.0249,290.382,64.0249,252.056,0.927267,-0.355629,0.927267,-0.355629,
0.0816547,0.0933569,0.0933569,0.0816547,0.168723,-0.891738,-1.7798,-1.7798,-0.891738,99.4292,422.202,422.202,99.4292,329.077,0.169749,0.450942,0.450942,0.169749,
0.6739,0.167012,0.6739,0.167012,0.829742,0.164665,0.136088,0.164665,0.136088,92.8626,133.266,133.266,92.8626,45.1381,-0.335136,0.531493,0.531493,-0.335136,
0.124322,0.142739,0.142739,0.124322,0.0632175,2.65414,0.8075,0.8075,2.65414,24.8984,124.741,124.741,24.8984,113.105,0.198873,-1.29541,-1.29541,0.198873,
0.0785201,0.00249071,0.0785201,0.00249071,0.0810103,-3.77546,-4.5309,-3.77546,-4.5309,200.496,50.5367,200.496,50.5367,192.491,-1.1875,1.19179,-1.1875,1.19179,
0.0548148,0.0145036,0.0548148,0.0145036,0.0685504,6.70736,6.35706,6.70736,6.35706,35.347,395.707,395.707,35.347,368.983,1.34485,-1.3197,-1.3197,1.34485,
21.9496,23.2243,23.2243,21.9496,45.0964,2.05315,0.224486,0.224486,2.05315,105.037,24.0912,105.037,24.0912,82.1763,-1.8682,0.201322,-1.8682,0.201322,
0.185858,0.0321187,0.185858,0.0321187,0.216855,5.73616,5.63965,5.73616,5.63965,171.309,26.5132,171.309,26.5132,165.571,-2.16519,1.57547,-2.16519,1.57547,
155.284,221.858,221.858,155.284,89.3875,-1.34493,1.57411,1.57411,-1.34493,158.77,205.15,205.15,158.77,70.6914,-1.3744,1.66533,1.66533,-1.3744,
0.328113,0.383155,0.383155,0.328113,0.261954,-2.19608,1.86275,1.86275,-2.19608,81.8435,56.0048,81.8435,56.0048,48.9202,-1.58371,-2.2295,-1.58371,-2.2295,
9.23916,0.148898,9.23916,0.148898,9.32136,-2.06523,1.44526,-2.06523,1.44526,34.9463,60.8527,60.8527,34.9463,29.3737,0.16534,-1.87769,-1.87769,0.16534,
0.0398161,0.00526342,0.0398161,0.00526342,0.044638,-1.42492,-1.32857,-1.42492,-1.32857,140.879,27.9969,140.879,27.9969,116.785,-0.388591,2.40237,-0.388591,2.40237,
13.9352,4.40152,13.9352,4.40152,10.7743,1.68802,-1.13712,1.68802,-1.13712,25.0006,24.9478,25.0006,24.9478,37.3396,0.268166,1.37745,0.268166,1.37745,
0.0653744,0.0110919,0.0653744,0.0110919,0.0759464,-1.48663,-1.19013,-1.48663,-1.19013,265.866,257.004,265.866,257.004,9.16984,-0.679914,0.687502,-0.679914,0.687502,
0.257506,3.04673,3.04673,0.257506,2.85877,4.99616,-0.326266,-0.326266,4.99616,161.205,252.163,252.163,161.205,91.8156,1.0445,-1.38403,-1.38403,1.0445,
0.152522,0.0869176,0.152522,0.0869176,0.23771,-0.421324,-0.284214,-0.421324,-0.284214,218.524,154.215,218.524,154.215,104.882,-0.793524,1.63686,-0.793524,1.63686,
0.467279,0.114777,0.467279,0.114777,0.573062,-0.63229,-0.634474,-0.63229,-0.634474,152.177,65.4249,152.177,65.4249,107.864,1.41429,-1.08961,1.41429,-1.08961,
3.68376,0.144828,3.68376,0.144828,3.5629,-1.90592,3.59614,-1.90592,3.59614,48.6754,37.277,48.6754,37.277,15.5787,0.413794,-2.09096,0.413794,-2.09096,
0.0474333,48.1532,48.1532,0.0474333,48.1068,4.11096,-2.07349,-2.07349,4.11096,64.9436,175.174,175.174,64.9436,113.664,-1.09798,1.93528,1.93528,-1.09798,
1.3164,0.599219,1.3164,0.599219,1.91559,-1.35181,-1.35073,-1.35181,-1.35073,141.907,280.037,280.037,141.907,143.257,0.964735,-2.2017,-2.2017,0.964735,
0.101384,12.7365,12.7365,0.101384,12.8228,-1.52961,0.631948,0.631948,-1.52961,222.203,91.7993,222.203,91.7993,147.997,-1.31387,0.755723,-1.31387,0.755723,
3.38395,17.0607,17.0607,3.38395,15.1269,1.15193,-1.96875,-1.96875,1.15193,198.962,117.285,198.962,117.285,89.2997,1.03393,-1.77166,1.03393,-1.77166,
9.60937,0.0934595,9.60937,0.0934595,9.67437,2.02467,-1.89908,2.02467,-1.89908,203.733,59.8368,203.733,59.8368,166.379,-1.64344,2.14448,-1.64344,2.14448,
0.0855851,2.7207,2.7207,0.0855851,2.7858,-4.17678,0.751952,0.751952,-4.17678,67.6311,210.16,210.16,67.6311,142.804,-0.48545,1.26894,1.26894,-0.48545,
0.352329,0.0862861,0.352329,0.0862861,0.438596,0.971564,0.936001,0.971564,0.936001,98.982,227.233,227.233,98.982,138.659,-2.02804,0.382839,0.382839,-2.02804,
11.482,35.7849,35.7849,11.482,45.3545,2.27349,2.00857,2.00857,2.27349,89.8954,28.1495,89.8954,28.1495,68.1345,-1.59736,2.30551,-1.59736,2.30551,
70.9298,100.542,100.542,70.9298,61.9518,-1.63653,0.992981,0.992981,-1.63653,75.118,169.902,169.902,75.118,117.753,-1.54709,1.00611,1.00611,-1.54709,
0.31352,0.486056,0.486056,0.31352,0.799577,-1.42118,-1.40651,-1.40651,-1.42118,44.1745,59.0696,59.0696,44.1745,16.132,0.925462,1.57498,1.57498,0.925462,
0.012269,3.51215,3.51215,0.012269,3.51873,2.79765,-1.00659,-1.00659,2.79765,39.3266,25.4836,39.3266,25.4836,62.4653,2.09646,-2.32861,2.09646,-2.32861,
0.0534912,0.014056,0.0534912,0.014056,0.0666406,-1.84051,-1.18705,-1.84051,-1.18705,256.921,64.3699,256.921,64.3699,194.018,0.333111,1.01923,0.333111,1.01923,
0.888023,191.322,191.322,0.888023,192.209,-0.787502,-1.0492,-1.0492,-0.787502,23.1287,191.83,191.83,23.1287,177.883,1.17989,-1.09647,-1.09647,1.17989,
14.5402,69.3772,69.3772,14.5402,83.816,0.865066,0.394951,0.394951,0.865066,28.1696,66.0072,66.0072,28.1696,71.2133,-1.76809,0.406552,0.406552,-1.76809,
1.34538,45.374,45.374,1.34538,44.4073,3.26515,-0.244349,-0.244349,3.26515,21.5128,442.555,442.555,21.5128,427.392,0.569889,-0.834158,-0.834158,0.569889,
19.3767,125.312,125.312,19.3767,142.988,0.0170562,-0.0239029,-0.0239029,0.0170562,109.13,126.733,126.733,109.13,47.2254,1.45464,-0.0295827,-0.0295827,1.45464,
0.0364914,0.133574,0.133574,0.0364914,0.170064,0.917989,0.923347,0.923347,0.917989,253.496,363.342,363.342,253.496,134.515,-0.169694,-1.46645,-1.46645,-0.169694,
245.222,0.00547548,245.222,0.00547548,245.218,1.84037,-2.97099,1.84037,-2.97099,56.8248,109.502,109.502,56.8248,52.7065,1.11275,1.4192,1.4192,1.11275,
0.890782,0.0325767,0.890782,0.0325767,0.923355,-1.51436,-1.82893,-1.51436,-1.82893,62.7376,62.9422,62.9422,62.7376,16.3415,-1.54413,1.51692,1.51692,-1.54413,
62.0921,58.1485,62.0921,58.1485,120.234,0.720671,0.731665,0.720671,0.731665,20.1958,221.851,221.851,20.1958,205.103,0.677645,-0.889988,-0.889988,0.677645,
0.182337,2.21687,2.21687,0.182337,2.3992,1.32326,1.07808,1.07808,1.32326,81.2494,142.786,142.786,81.2494,62.2845,1.04405,-2.07864,-2.07864,1.04405,
1.08216,7.43336,7.43336,1.08216,6.52515,-0.14883,0.83175,0.83175,-0.14883,110.442,75.2869,110.442,75.2869,38.9035,-1.05808,0.382328,-1.05808,0.382328,
0.0319908,0.115047,0.115047,0.0319908,0.146906,2.76854,2.84558,2.84558,2.76854,147.211,106.87,147.211,106.87,214.527,-1.35878,-0.438793,-1.35878,-0.438793,
0.178208,0.0177116,0.178208,0.0177116,0.195918,3.27257,3.2514,3.27257,3.2514,240.298,103.623,240.298,103.623,152.255,0.523337,1.84716,0.523337,1.84716,
0.194465,0.087651,0.194465,0.087651,0.282108,-1.12286,-1.1216,-1.12286,-1.1216,339.033,675.503,675.503,339.033,526.338,0.264655,0.690625,0.690625,0.264655,
0.0035356,0.415639,0.415639,0.0035356,0.412107,-8.4479,-1.25547,-1.25547,-8.4479,43.7758,60.2889,60.2889,43.7758,74.9469,0.924309,-1.08783,-1.08783,0.924309,
32.1707,2.58659,32.1707,2.58659,34.4221,-2.18943,-1.84702,-2.18943,-1.84702,104.355,100.195,104.355,100.195,47.0871,0.916227,-2.13544,0.916227,-2.13544,
41.4003,1.02057,41.4003,1.02057,40.7167,-0.610268,2.11009,-0.610268,2.11009,60.7358,128.552,128.552,60.7358,67.8647,1.95201,-0.842097,-0.842097,1.95201,
0.318379,0.103068,0.318379,0.103068,0.42128,4.07854,3.8339,4.07854,3.8339,49.3085,69.1173,69.1173,49.3085,19.9071,1.68816,-1.72279,-1.72279,1.68816,
0.787923,0.528039,0.787923,0.528039,1.31596,0.953599,0.953149,0.953599,0.953149,93.6505,103.373,103.373,93.6505,50.9236,0.74111,-0.816813,-0.816813,0.74111,
351.852,1.53911,351.852,1.53911,350.77,-1.54281,4.93153,-1.54281,4.93153,326.552,75.1449,326.552,75.1449,284.308,-1.4671,-0.254809,-1.4671,-0.254809,
0.465567,0.429349,0.465567,0.429349,0.893911,2.05515,2.06999,2.05515,2.06999,389.237,483.587,483.587,389.237,98.7824,1.0436,0.0128975,0.0128975,1.0436,
5.10208,190.893,190.893,5.10208,195.988,-2.37257,-0.901632,-0.901632,-2.37257,268.15,169.869,268.15,169.869,104.794,1.69932,-0.987945,1.69932,-0.987945,
8.70213,0.48943,8.70213,0.48943,8.35451,-1.8626,-5.30191,-1.8626,-5.30191,119.231,134.384,134.384,119.231,66.5292,1.4183,1.07356,1.07356,1.4183,
0.0670133,2.9728,2.9728,0.0670133,2.91399,-3.92644,-2.08066,-2.08066,-3.92644,128.321,24.5086,128.321,24.5086,105.056,-0.743529,1.50693,-0.743529,1.50693,
146.435,2.04639,146.435,2.04639,144.739,-0.283891,2.99958,-0.283891,2.99958,151.458,106.542,151.458,106.542,110.755,-0.172351,0.394319,-0.172351,0.394319,
6.28373,34.1688,34.1688,6.28373,28.9751,0.293149,1.48964,1.48964,0.293149,126.88,33.773,126.88,33.773,134.696,-0.572702,1.49352,-0.572702,1.49352,
0.00313189,0.0074379,0.0074379,0.00313189,0.00439941,-7.0746,-8.32922,-8.32922,-7.0746,24.5575,555.467,555.467,24.5575,534.663,0.362529,-0.0448609,-0.0448609,0.362529,
209.835,110.304,209.835,110.304,126.045,-2.37877,0.821829,-2.37877,0.821829,216.261,91.2235,216.261,91.2235,130.849,-2.42598,1.04468,-2.42598,1.04468,
114.396,100.757,114.396,100.757,139.789,0.3174,1.39403,0.3174,1.39403,113.929,114.292,114.292,113.929,152.377,0.319799,1.28476,1.28476,0.319799,
9.77826,0.0450315,9.77826,0.0450315,9.73658,1.55488,-1.25393,1.55488,-1.25393,314.138,232.976,314.138,232.976,105.043,1.43507,0.143915,1.43507,0.143915,
0.683946,1.19885,1.19885,0.683946,1.87732,0.15418,0.454777,0.454777,0.15418,20.9407,450.851,450.851,20.9407,470.314,-0.111285,-0.00092632,-0.00092632,-0.111285,
0.120138,3.42794,3.42794,0.120138,3.54807,-1.10872,-1.1203,-1.1203,-1.10872,98.7514,255.806,255.806,98.7514,161.664,-1.42443,0.537411,0.537411,-1.42443,
0.0592775,0.430962,0.430962,0.0592775,0.49022,-3.11568,-3.06575,-3.06575,-3.11568,117.488,331.798,331.798,117.488,215.233,0.272839,1.95534,1.95534,0.272839,
0.30534,0.332894,0.332894,0.30534,0.63823,-1.62584,-1.62475,-1.62475,-1.62584,77.1705,166.289,166.289,77.1705,187.794,-0.784118,0.64545,0.64545,-0.784118,
0.00743589,0.0273253,0.0273253,0.00743589,0.0201008,4.40196,3.32645,3.32645,4.40196,70.8204,52.762,70.8204,52.762,27.1497,1.27487,0.0825737,1.27487,0.0825737,
3.04798,0.114494,3.04798,0.114494,3.11357,2.05805,0.858195,2.05805,0.858195,176.163,206.845,206.845,176.163,75.7578,1.98039,-0.385402,-0.385402,1.98039,
3.88251,8.39169,8.39169,3.88251,12.2742,-0.905903,-0.905919,-0.905919,-0.905903,30.9516,94.1932,94.1932,30.9516,91.2889,-0.750867,1.23184,1.23184,-0.750867,
0.0162033,24.6509,24.6509,0.0162033,24.657,0.590557,-1.81428,-1.81428,0.590557,99.3865,73.1547,99.3865,73.1547,67.5902,0.63379,-2.11105,0.63379,-2.11105,
0.566213,1.53814,1.53814,0.566213,2.08502,-4.93597,2.62431,2.62431,-4.93597,106.099,79.3124,106.099,79.3124,35.451,-0.844029,1.29963,-0.844029,1.29963,
85.8725,174.609,174.609,85.8725,90.0206,-2.27573,2.12493,2.12493,-2.27573,88.7198,171.791,171.791,88.7198,116.226,-2.33395,2.05264,2.05264,-2.33395,
